"workerid","rt","trial_type","property_type","trial_num","category","prevalence","explanation","response","prevalence_level","property","left_button"
61,3346,"truth_conditions","psychological",8,"dunkels",9,NA,1,10,"are afraid of loud noises","False"
61,4867,"truth_conditions","physical",9,"zoovs",48,NA,1,50,"have very long wings","False"
61,3857,"truth_conditions","behavior",10,"glippets",51,NA,0,50,"perform in the circus","False"
61,4471,"truth_conditions","psychological",11,"daiths",9,NA,1,10,"are intelligent","False"
61,28071,"truth_conditions","diet",12,"lorches",26,NA,0,30,"drink soda","False"
61,12878,"truth_conditions","physical",13,"thups",91,NA,1,90,"have brown fur","False"
61,5020,"truth_conditions","behavior_aggressive",14,"moxes",71,NA,1,70,"attack hikers","False"
61,3373,"truth_conditions","disease_self",15,"ollers",90,NA,1,90,"get addicted to nicotine","False"
61,4118,"truth_conditions","disease_self",16,"blins",92,NA,1,90,"develop back problems","False"
61,6819,"truth_conditions","diet",17,"fendles",33,NA,1,30,"eat human food","False"
61,3270,"truth_conditions","habitat",18,"grinks",7,NA,0,10,"live in urban areas","False"
61,2728,"truth_conditions","diet",19,"stups",66,NA,1,70,"fish in the Hudson River","False"
61,76383,"truth_conditions","psychological",20,"kweps",90,NA,1,90,"know when earthquakes are about to happen","False"
61,29116,"truth_conditions","behavior",21,"javs",54,NA,1,50,"sleep during the day","False"
61,6529,"truth_conditions","habitat",22,"kazzes",49,NA,1,50,"live in the hulls of sea vessels","False"
61,9905,"truth_conditions","habitat",23,"dobles",11,NA,0,10,"live in zoos","False"
61,12560,"truth_conditions","disease_self",24,"ackles",66,NA,1,70,"go bald","False"
61,3561,"truth_conditions","behavior",25,"mooks",25,NA,0,30,"like to cuddle","False"
61,20371,"explain_responses","behavior_aggressive",7,"wugs",5,"Some wugs do steal farmers crops.",1,10,"steal farmers&quotechar crops",NA
61,37618,"explain_responses","behavior_aggressive",5,"ludinos",92,"I gave that response because it was hard for me to believe animals torture each other.",0,90,"torture other animals",NA
61,21255,"explain_responses","psychological",11,"daiths",9,"Some are intelligent, although it is a small amount.",1,10,"are intelligent",NA
61,17687,"explain_responses","diet",17,"fendles",33,"1/3rd eat human food which is a significant amount.",1,30,"eat human food",NA
62,9319,"truth_conditions","diet",1,"sapers",10,NA,1,10,"drink soda","True"
62,5202,"truth_conditions","disease_self",2,"stups",72,NA,1,70,"get addicted to nicotine","True"
62,7732,"truth_conditions","behavior",3,"taifels",32,NA,1,30,"perform in the circus","True"
62,51542,"truth_conditions","behavior_aggressive",4,"plovs",92,NA,1,90,"steal farmers&quotechar crops","True"
62,5553,"truth_conditions","psychological",5,"glippets",89,NA,1,90,"know when earthquakes are about to happen","True"
62,5357,"truth_conditions","behavior",6,"ollers",70,NA,1,70,"like to cuddle","True"
62,4703,"truth_conditions","habitat",7,"elleps",88,NA,1,90,"live in urban areas","True"
62,28617,"truth_conditions","psychological",8,"dorbs",54,NA,1,50,"mourn their dead","True"
62,3619,"truth_conditions","disease_other",9,"crullets",28,NA,1,30,"carry malaria","True"
62,5667,"truth_conditions","behavior_aggressive",10,"javs",10,NA,1,10,"attack hikers","True"
62,3729,"truth_conditions","disease_self",11,"moxes",70,NA,1,70,"develop back problems","True"
62,4987,"truth_conditions","psychological",12,"mooks",5,NA,0,10,"are afraid of loud noises","True"
62,4703,"truth_conditions","psychological",13,"dunkels",26,NA,0,30,"are intelligent","True"
62,4606,"truth_conditions","disease_self",14,"kazzes",49,NA,1,50,"go bald","True"
62,4999,"truth_conditions","physical",15,"fendles",51,NA,1,50,"have brown fur","True"
62,3657,"truth_conditions","physical",16,"trufts",53,NA,1,50,"have very long wings","True"
62,5635,"truth_conditions","behavior_aggressive",17,"cheebas",5,NA,0,10,"torture other animals","True"
62,3361,"truth_conditions","disease_self",18,"luzaks",75,NA,1,70,"get dandruff","True"
62,25947,"truth_conditions","habitat",19,"thups",55,NA,1,50,"live in the hulls of sea vessels","True"
62,6881,"truth_conditions","diet",20,"ackles",14,NA,0,10,"feed on the carcasses of dead animals","True"
62,7954,"truth_conditions","diet",21,"frams",95,NA,1,90,"eat human food","True"
62,3584,"truth_conditions","diet",22,"ludinos",26,NA,1,30,"fish in the Hudson River","True"
62,4507,"truth_conditions","habitat",23,"wugs",32,NA,1,30,"live in zoos","True"
62,3749,"truth_conditions","diet",24,"dobles",89,NA,1,90,"eat grass","True"
62,3696,"truth_conditions","behavior",25,"blins",73,NA,1,70,"sleep during the day","True"
62,14669,"explain_responses","diet",22,"ludinos",26,"because some do",1,30,"fish in the Hudson River",NA
62,12271,"explain_responses","behavior",3,"taifels",32,"some of them do",1,30,"perform in the circus",NA
62,9876,"explain_responses","disease_other",9,"crullets",28,"some of them do",1,30,"carry malaria",NA
62,9336,"explain_responses","habitat",23,"wugs",32,"some ofthemdo",1,30,"live in zoos",NA
63,14880,"truth_conditions","habitat",1,"morseths",15,NA,1,10,"live in the hulls of sea vessels","True"
63,3150,"truth_conditions","disease_self",2,"zorbs",73,NA,1,70,"get dandruff","True"
63,2228,"truth_conditions","behavior",3,"crullets",15,NA,1,10,"like to cuddle","True"
63,1696,"truth_conditions","diet",4,"luzaks",13,NA,1,10,"eat grass","True"
63,1722,"truth_conditions","psychological",5,"trufts",28,NA,1,30,"mourn their dead","True"
63,1588,"truth_conditions","diet",6,"stups",27,NA,1,30,"drink soda","True"
63,1712,"truth_conditions","physical",7,"ollers",86,NA,1,90,"have brown fur","True"
63,1574,"truth_conditions","habitat",8,"dorbs",87,NA,1,90,"live in zoos","True"
63,3518,"truth_conditions","disease_self",9,"dobles",52,NA,1,50,"develop back problems","True"
63,1996,"truth_conditions","psychological",10,"moxes",29,NA,0,30,"are intelligent","True"
63,1268,"truth_conditions","physical",11,"javs",53,NA,1,50,"have very long wings","True"
63,1806,"truth_conditions","disease_self",12,"reesles",34,NA,0,30,"go bald","True"
63,1838,"truth_conditions","behavior_aggressive",13,"cheebas",71,NA,1,70,"attack hikers","True"
63,1302,"truth_conditions","habitat",14,"thups",50,NA,1,50,"live in urban areas","True"
63,2056,"truth_conditions","behavior_aggressive",15,"plovs",65,NA,1,70,"torture other animals","True"
63,1738,"truth_conditions","psychological",16,"blins",6,NA,0,10,"are afraid of loud noises","True"
63,1102,"truth_conditions","diet",17,"zoovs",69,NA,1,70,"eat human food","True"
63,1480,"truth_conditions","diet",18,"daiths",32,NA,0,30,"feed on the carcasses of dead animals","True"
63,1650,"truth_conditions","disease_other",19,"fendles",95,NA,1,90,"carry malaria","True"
63,1594,"truth_conditions","disease_self",20,"frams",69,NA,1,70,"get addicted to nicotine","True"
63,1174,"truth_conditions","behavior",21,"ludinos",48,NA,0,50,"sleep during the day","True"
63,2318,"truth_conditions","behavior_aggressive",22,"grinks",48,NA,0,50,"steal farmers&quotechar crops","True"
63,1164,"truth_conditions","diet",23,"ackles",13,NA,0,10,"fish in the Hudson River","True"
63,1250,"truth_conditions","behavior",24,"sapers",93,NA,1,90,"perform in the circus","True"
63,2884,"truth_conditions","psychological",25,"glippets",90,NA,1,90,"know when earthquakes are about to happen","True"
63,19838,"explain_responses","habitat",1,"morseths",15,"I felt like if some did, then the statement was true.",1,10,"live in the hulls of sea vessels",NA
63,3728,"explain_responses","behavior",3,"crullets",15,"I felt like if some did, then the statement was true.",1,10,"like to cuddle",NA
63,12080,"explain_responses","psychological",5,"trufts",28,"I felt like if some did mourn, then the statement was true.",1,30,"mourn their dead",NA
63,8578,"explain_responses","diet",4,"luzaks",13,"I felt like if some did eat grass, then the statement was true.",1,10,"eat grass",NA
64,29255,"truth_conditions","diet",1,"luzaks",55,NA,1,50,"eat grass","False"
64,11397,"truth_conditions","disease_self",2,"javs",33,NA,1,30,"get addicted to nicotine","False"
64,5870,"truth_conditions","behavior_aggressive",3,"dunkels",48,NA,1,50,"steal farmers&quotechar crops","False"
64,4209,"truth_conditions","diet",4,"taifels",51,NA,1,50,"eat human food","False"
64,3299,"truth_conditions","disease_self",5,"kweps",49,NA,1,50,"go bald","False"
64,4390,"truth_conditions","behavior",6,"ackles",48,NA,1,50,"sleep during the day","False"
64,4126,"truth_conditions","behavior",7,"dorbs",90,NA,1,90,"like to cuddle","False"
64,51598,"truth_conditions","psychological",8,"reesles",6,NA,0,10,"are afraid of loud noises","False"
64,4245,"truth_conditions","disease_self",9,"plovs",93,NA,1,90,"develop back problems","False"
64,9845,"truth_conditions","behavior_aggressive",10,"fendles",66,NA,1,70,"torture other animals","False"
64,4342,"truth_conditions","habitat",11,"thups",13,NA,0,10,"live in zoos","False"
64,2675,"truth_conditions","behavior_aggressive",12,"blins",94,NA,1,90,"attack hikers","False"
64,3013,"truth_conditions","diet",13,"kazzes",10,NA,0,10,"drink soda","False"
64,4871,"truth_conditions","habitat",14,"mooks",34,NA,1,30,"live in urban areas","False"
64,5149,"truth_conditions","physical",15,"daiths",70,NA,1,70,"have brown fur","False"
64,3028,"truth_conditions","psychological",16,"elleps",67,NA,1,70,"mourn their dead","False"
64,3366,"truth_conditions","behavior",17,"feps",95,NA,1,90,"perform in the circus","False"
64,3589,"truth_conditions","diet",18,"morseths",65,NA,1,70,"feed on the carcasses of dead animals","False"
64,3603,"truth_conditions","disease_other",19,"crullets",31,NA,1,30,"carry malaria","False"
64,7125,"truth_conditions","physical",20,"sapers",28,NA,0,30,"have very long wings","False"
64,3252,"truth_conditions","habitat",21,"wugs",86,NA,1,90,"live in the hulls of sea vessels","False"
64,6739,"truth_conditions","diet",22,"zoovs",30,NA,1,30,"fish in the Hudson River","False"
64,19752,"truth_conditions","disease_self",23,"moxes",14,NA,0,10,"get dandruff","False"
64,4629,"truth_conditions","psychological",24,"lorches",6,NA,0,10,"know when earthquakes are about to happen","False"
64,3283,"truth_conditions","psychological",25,"glippets",71,NA,1,70,"are intelligent","False"
64,11051,"explain_responses","habitat",14,"mooks",34,"some of them do",1,30,"live in urban areas",NA
64,10502,"explain_responses","diet",22,"zoovs",30,"some of them do
",1,30,"fish in the Hudson River",NA
64,12645,"explain_responses","disease_other",19,"crullets",31,"some of them do and it&quotechars serious",1,30,"carry malaria",NA
64,8151,"explain_responses","disease_self",2,"javs",33,"some do",1,30,"get addicted to nicotine",NA
65,18410,"truth_conditions","diet",1,"krivels",7,NA,0,10,"eat human food","True"
65,14881,"truth_conditions","behavior_aggressive",2,"kweps",72,NA,0,70,"torture other animals","True"
65,6950,"truth_conditions","physical",3,"mooks",28,NA,1,30,"have very long wings","True"
65,6496,"truth_conditions","behavior_aggressive",4,"moxes",90,NA,0,90,"attack hikers","True"
65,6697,"truth_conditions","habitat",5,"crullets",70,NA,1,70,"live in urban areas","True"
65,6830,"truth_conditions","diet",6,"morseths",27,NA,1,30,"feed on the carcasses of dead animals","True"
65,7216,"truth_conditions","habitat",7,"blins",86,NA,1,90,"live in the hulls of sea vessels","True"
65,8335,"truth_conditions","psychological",8,"elleps",5,NA,0,10,"are afraid of loud noises","True"
65,13129,"truth_conditions","disease_self",9,"dunkels",6,NA,1,10,"get dandruff","True"
65,7876,"truth_conditions","psychological",10,"plovs",49,NA,0,50,"mourn their dead","True"
65,7139,"truth_conditions","habitat",11,"ludinos",26,NA,1,30,"live in zoos","True"
65,7153,"truth_conditions","psychological",12,"wugs",8,NA,1,10,"are intelligent","True"
65,7076,"truth_conditions","behavior",13,"dobles",75,NA,1,70,"like to cuddle","True"
65,9344,"truth_conditions","behavior",14,"glippets",92,NA,1,90,"sleep during the day","True"
65,4606,"truth_conditions","diet",15,"taifels",75,NA,1,70,"eat grass","True"
65,7478,"truth_conditions","physical",16,"grinks",52,NA,1,50,"have brown fur","True"
65,4120,"truth_conditions","disease_other",17,"ollers",72,NA,0,70,"carry malaria","True"
65,5175,"truth_conditions","psychological",18,"ackles",33,NA,0,30,"know when earthquakes are about to happen","True"
65,4528,"truth_conditions","behavior_aggressive",19,"fendles",45,NA,0,50,"steal farmers&quotechar crops","True"
65,9477,"truth_conditions","behavior",20,"reesles",29,NA,0,30,"perform in the circus","True"
65,8435,"truth_conditions","disease_self",21,"javs",91,NA,0,90,"get addicted to nicotine","True"
65,4250,"truth_conditions","disease_self",22,"dorbs",53,NA,0,50,"go bald","True"
65,5587,"truth_conditions","diet",23,"frams",50,NA,0,50,"drink soda","True"
65,10272,"truth_conditions","diet",24,"feps",91,NA,0,90,"fish in the Hudson River","True"
65,7695,"truth_conditions","disease_self",25,"sapers",12,NA,1,10,"develop back problems","True"
65,28773,"explain_responses","diet",24,"feps",91,"cause i do no what a fep is",0,90,"fish in the Hudson River",NA
65,19959,"explain_responses","psychological",12,"wugs",8,"i do not know hat a wug is",1,10,"are intelligent",NA
65,26615,"explain_responses","disease_other",17,"ollers",72,"cause i do not know what a oller is",0,70,"carry malaria",NA
65,21017,"explain_responses","disease_self",21,"javs",91,"never heard of a jav",0,90,"get addicted to nicotine",NA
66,16137,"truth_conditions","disease_other",1,"morseths",72,NA,1,70,"carry malaria","False"
66,15231,"truth_conditions","diet",2,"mooks",46,NA,1,50,"feed on the carcasses of dead animals","False"
66,9495,"truth_conditions","disease_self",3,"ollers",88,NA,1,90,"get dandruff","False"
66,12763,"truth_conditions","psychological",4,"thups",85,NA,1,90,"know when earthquakes are about to happen","False"
66,9503,"truth_conditions","disease_self",5,"lorches",29,NA,0,30,"go bald","False"
66,17373,"truth_conditions","behavior",6,"grinks",31,NA,1,30,"perform in the circus","False"
66,12096,"truth_conditions","behavior_aggressive",7,"fendles",14,NA,0,10,"torture other animals","False"
66,8901,"truth_conditions","behavior_aggressive",8,"trufts",93,NA,1,90,"attack hikers","False"
66,7853,"truth_conditions","psychological",9,"javs",9,NA,0,10,"mourn their dead","False"
66,8703,"truth_conditions","habitat",10,"luzaks",34,NA,1,30,"live in zoos","False"
66,7999,"truth_conditions","diet",11,"krivels",31,NA,1,30,"eat grass","False"
66,8910,"truth_conditions","diet",12,"moxes",33,NA,1,30,"fish in the Hudson River","False"
66,6353,"truth_conditions","psychological",13,"feps",5,NA,0,10,"are intelligent","False"
66,7517,"truth_conditions","behavior",14,"dobles",88,NA,1,90,"like to cuddle","False"
66,3880,"truth_conditions","physical",15,"stups",65,NA,1,70,"have very long wings","False"
66,6002,"truth_conditions","psychological",16,"glippets",69,NA,1,70,"are afraid of loud noises","False"
66,5650,"truth_conditions","behavior",17,"blins",54,NA,1,50,"sleep during the day","False"
66,5410,"truth_conditions","disease_self",18,"zorbs",68,NA,1,70,"develop back problems","False"
66,6040,"truth_conditions","physical",19,"dorbs",9,NA,0,10,"have brown fur","False"
66,4987,"truth_conditions","diet",20,"wugs",69,NA,1,70,"drink soda","False"
66,4494,"truth_conditions","disease_self",21,"kweps",52,NA,1,50,"get addicted to nicotine","False"
66,6498,"truth_conditions","diet",22,"dunkels",54,NA,1,50,"eat human food","False"
66,6424,"truth_conditions","habitat",23,"sapers",9,NA,0,10,"live in the hulls of sea vessels","False"
66,5913,"truth_conditions","habitat",24,"cheebas",86,NA,1,90,"live in urban areas","False"
