"workerid","rt","trial_type","property","trial_num","experimentResults","missing","explanation","n_data","condition","distribution","property_type","response","category"
67,86468,"prior_manipulation","know when earthquakes are about to happen",1,"[51, 49, 57, 53, 100, 95, 100, 98, 52, 100, u'?']",10,"There is no way to extrapolate from the previous set of animals. The best guess is that the percentages are going to vary, so I randomly selected values but tried to make them different.",10,"prior","half_or_deterministic","psychological",0.62,"M"
67,86468,"prior_manipulation","know when earthquakes are about to happen",1,"[51, 49, 57, 53, 100, 95, 100, 98, 52, 100, u'?']",10,"There is no way to extrapolate from the previous set of animals. The best guess is that the percentages are going to vary, so I randomly selected values but tried to make them different.",10,"prior","half_or_deterministic","psychological",0.8,"N"
67,86468,"prior_manipulation","know when earthquakes are about to happen",1,"[51, 49, 57, 53, 100, 95, 100, 98, 52, 100, u'?']",10,"There is no way to extrapolate from the previous set of animals. The best guess is that the percentages are going to vary, so I randomly selected values but tried to make them different.",10,"prior","half_or_deterministic","psychological",0.57,"O"
68,359373,"prior_manipulation","know when earthquakes are about to happen",1,"[98, 72, 96, 77, 100, 71, 78, 100, 75, 99, u'?']",10,"All the previous animals had a percentage over 70 and the letters seemed to stagger a bit back and forth.",10,"prior","strong_or_deterministic","psychological",0.68,"K"
68,359373,"prior_manipulation","know when earthquakes are about to happen",1,"[98, 72, 96, 77, 100, 71, 78, 100, 75, 99, u'?']",10,"All the previous animals had a percentage over 70 and the letters seemed to stagger a bit back and forth.",10,"prior","strong_or_deterministic","psychological",0.88,"L"
68,359373,"prior_manipulation","know when earthquakes are about to happen",1,"[98, 72, 96, 77, 100, 71, 78, 100, 75, 99, u'?']",10,"All the previous animals had a percentage over 70 and the letters seemed to stagger a bit back and forth.",10,"prior","strong_or_deterministic","psychological",0.83,"M"
68,359373,"prior_manipulation","know when earthquakes are about to happen",1,"[98, 72, 96, 77, 100, 71, 78, 100, 75, 99, u'?']",10,"All the previous animals had a percentage over 70 and the letters seemed to stagger a bit back and forth.",10,"prior","strong_or_deterministic","psychological",0.99,"N"
68,359373,"prior_manipulation","know when earthquakes are about to happen",1,"[98, 72, 96, 77, 100, 71, 78, 100, 75, 99, u'?']",10,"All the previous animals had a percentage over 70 and the letters seemed to stagger a bit back and forth.",10,"prior","strong_or_deterministic","psychological",0.76,"O"
69,180565,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 78, 0, 0, 77, 77, 76, 0, 78, u'?']",10,"no, it was just a guess, i couldn&quotechart quickly see a pattern",10,"prior","rare_strong","psychological",0.78,"K"
69,180565,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 78, 0, 0, 77, 77, 76, 0, 78, u'?']",10,"no, it was just a guess, i couldn&quotechart quickly see a pattern",10,"prior","rare_strong","psychological",0,"L"
69,180565,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 78, 0, 0, 77, 77, 76, 0, 78, u'?']",10,"no, it was just a guess, i couldn&quotechart quickly see a pattern",10,"prior","rare_strong","psychological",0,"M"
69,180565,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 78, 0, 0, 77, 77, 76, 0, 78, u'?']",10,"no, it was just a guess, i couldn&quotechart quickly see a pattern",10,"prior","rare_strong","psychological",0.78,"N"
69,180565,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 78, 0, 0, 77, 77, 76, 0, 78, u'?']",10,"no, it was just a guess, i couldn&quotechart quickly see a pattern",10,"prior","rare_strong","psychological",0.78,"O"
70,82515,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 99, 100, 0, 0, 100, 100, 100, 0, 0, u'?']",10,"I had to pick something so I just alternated.",10,"prior","rare_deterministic","psychological",0.98,"K"
70,82515,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 99, 100, 0, 0, 100, 100, 100, 0, 0, u'?']",10,"I had to pick something so I just alternated.",10,"prior","rare_deterministic","psychological",0.01,"L"
70,82515,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 99, 100, 0, 0, 100, 100, 100, 0, 0, u'?']",10,"I had to pick something so I just alternated.",10,"prior","rare_deterministic","psychological",0.01,"M"
70,82515,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 99, 100, 0, 0, 100, 100, 100, 0, 0, u'?']",10,"I had to pick something so I just alternated.",10,"prior","rare_deterministic","psychological",0.96,"N"
70,82515,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 99, 100, 0, 0, 100, 100, 100, 0, 0, u'?']",10,"I had to pick something so I just alternated.",10,"prior","rare_deterministic","psychological",0.96,"O"
71,144359,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 77, 99, 100, 74, 100, 99, 77, 76, 70, u'?']",10,"The percentage of animals that knew that earthquakes were going to happen were very high so I predict it will continue to be high.",10,"prior","strong_or_deterministic","psychological",0.78,"K"
71,144359,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 77, 99, 100, 74, 100, 99, 77, 76, 70, u'?']",10,"The percentage of animals that knew that earthquakes were going to happen were very high so I predict it will continue to be high.",10,"prior","strong_or_deterministic","psychological",0.82,"L"
71,144359,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 77, 99, 100, 74, 100, 99, 77, 76, 70, u'?']",10,"The percentage of animals that knew that earthquakes were going to happen were very high so I predict it will continue to be high.",10,"prior","strong_or_deterministic","psychological",0.77,"M"
71,144359,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 77, 99, 100, 74, 100, 99, 77, 76, 70, u'?']",10,"The percentage of animals that knew that earthquakes were going to happen were very high so I predict it will continue to be high.",10,"prior","strong_or_deterministic","psychological",0.82,"N"
71,144359,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 77, 99, 100, 74, 100, 99, 77, 76, 70, u'?']",10,"The percentage of animals that knew that earthquakes were going to happen were very high so I predict it will continue to be high.",10,"prior","strong_or_deterministic","psychological",0.88,"O"
72,81277,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 23, 21, 24, 1, 0, 1, 24, 0, 25, u'?']",10,"I tried my best to remember the pattern of the other animals ",10,"prior","rare_weak","psychological",0.27,"K"
72,81277,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 23, 21, 24, 1, 0, 1, 24, 0, 25, u'?']",10,"I tried my best to remember the pattern of the other animals ",10,"prior","rare_weak","psychological",0.21,"L"
72,81277,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 23, 21, 24, 1, 0, 1, 24, 0, 25, u'?']",10,"I tried my best to remember the pattern of the other animals ",10,"prior","rare_weak","psychological",0.02,"M"
72,81277,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 23, 21, 24, 1, 0, 1, 24, 0, 25, u'?']",10,"I tried my best to remember the pattern of the other animals ",10,"prior","rare_weak","psychological",0.06,"N"
72,81277,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 23, 21, 24, 1, 0, 1, 24, 0, 25, u'?']",10,"I tried my best to remember the pattern of the other animals ",10,"prior","rare_weak","psychological",0.17,"O"
73,92820,"prior_manipulation","know when earthquakes are about to happen",1,"[55, 100, 0, 95, 80, 30, 70, 20, 45, 5, u'?']",10,"It seems to follow the pattern of the previous.",10,"prior","uniform","psychological",0.56,"K"
73,92820,"prior_manipulation","know when earthquakes are about to happen",1,"[55, 100, 0, 95, 80, 30, 70, 20, 45, 5, u'?']",10,"It seems to follow the pattern of the previous.",10,"prior","uniform","psychological",0.37,"L"
73,92820,"prior_manipulation","know when earthquakes are about to happen",1,"[55, 100, 0, 95, 80, 30, 70, 20, 45, 5, u'?']",10,"It seems to follow the pattern of the previous.",10,"prior","uniform","psychological",0.99,"M"
73,92820,"prior_manipulation","know when earthquakes are about to happen",1,"[55, 100, 0, 95, 80, 30, 70, 20, 45, 5, u'?']",10,"It seems to follow the pattern of the previous.",10,"prior","uniform","psychological",0.13,"N"
73,92820,"prior_manipulation","know when earthquakes are about to happen",1,"[55, 100, 0, 95, 80, 30, 70, 20, 45, 5, u'?']",10,"It seems to follow the pattern of the previous.",10,"prior","uniform","psychological",0.77,"O"
74,154861,"prior_manipulation","know when earthquakes are about to happen",1,"[55, 45, 5, 100, 20, 95, 80, 70, 30, 0, u'?']",10,"Seemed safe to stick to 40-50%. That appears to be about average.",10,"prior","uniform","psychological",0.3,"K"
74,154861,"prior_manipulation","know when earthquakes are about to happen",1,"[55, 45, 5, 100, 20, 95, 80, 70, 30, 0, u'?']",10,"Seemed safe to stick to 40-50%. That appears to be about average.",10,"prior","uniform","psychological",0.42,"L"
74,154861,"prior_manipulation","know when earthquakes are about to happen",1,"[55, 45, 5, 100, 20, 95, 80, 70, 30, 0, u'?']",10,"Seemed safe to stick to 40-50%. That appears to be about average.",10,"prior","uniform","psychological",0.51,"M"
74,154861,"prior_manipulation","know when earthquakes are about to happen",1,"[55, 45, 5, 100, 20, 95, 80, 70, 30, 0, u'?']",10,"Seemed safe to stick to 40-50%. That appears to be about average.",10,"prior","uniform","psychological",0.59,"N"
74,154861,"prior_manipulation","know when earthquakes are about to happen",1,"[55, 45, 5, 100, 20, 95, 80, 70, 30, 0, u'?']",10,"Seemed safe to stick to 40-50%. That appears to be about average.",10,"prior","uniform","psychological",0.51,"O"
75,125751,"prior_manipulation","know when earthquakes are about to happen",1,"[30, 20, 80, 5, 70, 95, 0, 55, 100, 45, u'?']",10,"There seem to be swings up and down in a pattern",10,"prior","uniform","psychological",0.14,"K"
75,125751,"prior_manipulation","know when earthquakes are about to happen",1,"[30, 20, 80, 5, 70, 95, 0, 55, 100, 45, u'?']",10,"There seem to be swings up and down in a pattern",10,"prior","uniform","psychological",0.35,"L"
75,125751,"prior_manipulation","know when earthquakes are about to happen",1,"[30, 20, 80, 5, 70, 95, 0, 55, 100, 45, u'?']",10,"There seem to be swings up and down in a pattern",10,"prior","uniform","psychological",0.83,"M"
75,125751,"prior_manipulation","know when earthquakes are about to happen",1,"[30, 20, 80, 5, 70, 95, 0, 55, 100, 45, u'?']",10,"There seem to be swings up and down in a pattern",10,"prior","uniform","psychological",0.59,"N"
75,125751,"prior_manipulation","know when earthquakes are about to happen",1,"[30, 20, 80, 5, 70, 95, 0, 55, 100, 45, u'?']",10,"There seem to be swings up and down in a pattern",10,"prior","uniform","psychological",0.01,"O"
76,190562,"prior_manipulation","know when earthquakes are about to happen",1,"[22, 23, 98, 25, 100, 21, 20, 100, 99, 96, u'?']",10,"It appeared that many animals fell in the 70-80% realm so I guessed that the others would fall in that realm as well. Animal O has a higher likelihood because animals named after vowels are more likely to know when earthquakes are about to happen.",10,"prior","weak_or_deterministic","psychological",0.85,"K"
76,190562,"prior_manipulation","know when earthquakes are about to happen",1,"[22, 23, 98, 25, 100, 21, 20, 100, 99, 96, u'?']",10,"It appeared that many animals fell in the 70-80% realm so I guessed that the others would fall in that realm as well. Animal O has a higher likelihood because animals named after vowels are more likely to know when earthquakes are about to happen.",10,"prior","weak_or_deterministic","psychological",0.84,"L"
76,190562,"prior_manipulation","know when earthquakes are about to happen",1,"[22, 23, 98, 25, 100, 21, 20, 100, 99, 96, u'?']",10,"It appeared that many animals fell in the 70-80% realm so I guessed that the others would fall in that realm as well. Animal O has a higher likelihood because animals named after vowels are more likely to know when earthquakes are about to happen.",10,"prior","weak_or_deterministic","psychological",0.79,"M"
76,190562,"prior_manipulation","know when earthquakes are about to happen",1,"[22, 23, 98, 25, 100, 21, 20, 100, 99, 96, u'?']",10,"It appeared that many animals fell in the 70-80% realm so I guessed that the others would fall in that realm as well. Animal O has a higher likelihood because animals named after vowels are more likely to know when earthquakes are about to happen.",10,"prior","weak_or_deterministic","psychological",0.76,"N"
76,190562,"prior_manipulation","know when earthquakes are about to happen",1,"[22, 23, 98, 25, 100, 21, 20, 100, 99, 96, u'?']",10,"It appeared that many animals fell in the 70-80% realm so I guessed that the others would fall in that realm as well. Animal O has a higher likelihood because animals named after vowels are more likely to know when earthquakes are about to happen.",10,"prior","weak_or_deterministic","psychological",0.96,"O"
77,318844,"prior_manipulation","know when earthquakes are about to happen",1,"[73, 23, 79, 20, 24, 72, 25, 26, 74, 76, u'?']",10,"I think that N will be a low percentage in the 20&quotechars and the rest will be be in or around the mid 70&quotechars.  I believe there was an increase in the number of species that were better at determining quakes between those with low percentages.",10,"prior","weak_or_strong","psychological",0.74,"K"
