"workerid","rt","trial_type","property_type","trial_num","category","explanation","original_response","property","response"
26,4868,"implied_prevalence","diet",15,"glippets",NA,NA,"eat people",0.08
26,6469,"implied_prevalence","disease_self",16,"taifels",NA,NA,"go bald",0.69
26,5698,"implied_prevalence","behavior_aggressive",17,"daiths",NA,NA,"hunt other animals",0.99
26,5078,"implied_prevalence","diet",18,"zorbs",NA,NA,"eat human food",0.44
26,57692,"implied_prevalence","reproduction",19,"grinks",NA,NA,"have dozens of sexual partners",0.49
26,3890,"implied_prevalence","diet",20,"pangolins",NA,NA,"cannibalize each other",0.1
26,3350,"implied_prevalence","behavior",21,"sapers",NA,NA,"do handstands to scare off predators",0.46
26,3222,"implied_prevalence","behavior_aggressive",22,"morseths",NA,NA,"torture other animals",0.29
26,2885,"implied_prevalence","psychological",23,"zoovs",NA,NA,"are intelligent",0.91
26,3300,"implied_prevalence","diet",24,"kazzes",NA,NA,"drink alcohol left behind by tourists",0.36
26,3967,"implied_prevalence","psychological",25,"blins",NA,NA,"develop phobias",0.27
26,4126,"implied_prevalence","habitat",26,"lorches",NA,NA,"live in the hulls of sea vessels",0.73
26,3262,"implied_prevalence","reproduction",27,"ludinos",NA,NA,"have a menstrual cycle",0.99
26,2604,"implied_prevalence","disease_self",28,"mooks",NA,NA,"get dandruff",0.73
26,2795,"implied_prevalence","psychological",29,"javs",NA,NA,"experience emotions",0.98
26,3860,"implied_prevalence","disease_other",30,"elleps",NA,NA,"carry malaria",0.49
26,3279,"implied_prevalence","reproduction",31,"moxes",NA,NA,"get erections",0.95
26,3374,"implied_prevalence","disease_other",32,"frams",NA,NA,"transmit HIV",0.33
26,3294,"implied_prevalence","behavior_aggressive",33,"ollers",NA,NA,"attack hikers",0.08
26,2882,"implied_prevalence","physical",34,"ackles",NA,NA,"have spots",0.99
26,5004,"implied_prevalence","reproduction",35,"dunkels",NA,NA,"attract mates by secreting pheromones",0.99
26,3782,"implied_prevalence","physical",36,"crullets",NA,NA,"have intensely beautiful feathers",0.57
26,38773,"explain_responses","diet",1,"glippets","They eat enough people to get that reputation, but they *all* can&quotechart eat people, or many, many people would be eaten. ",0.08,"eat people",0.08
26,37140,"explain_responses","behavior_aggressive",2,"morseths","I can&quotechart imagine that all morseths torture animals or have reason to. ",0.29,"torture other animals",0.29
26,31875,"explain_responses","disease_self",3,"krivels","This seems like a high enough percentage for the animal to get the reputation for having seizures",0.13,"have seizures",0.13
26,41526,"explain_responses","reproduction",4,"dorbs","They all can&quotechart do this, or other birds would attack them and destroy them. about half seems right",0.44,"lay eggs in other birds&quotechar nests",0.44
26,33083,"explain_responses","disease_self",5,"thups","Maybe should be higher? I thought that was a pretty high cancer rate, but maybe not ",0.14,"get cancer",0.28
27,7527,"implied_prevalence","disease_other",1,"javs",NA,NA,"transmit rabies",0.94
27,3115,"implied_prevalence","diet",2,"dunkels",NA,NA,"eat cannabis",0.95
27,2737,"implied_prevalence","disease_self",3,"mooks",NA,NA,"have seizures",0.92
27,1897,"implied_prevalence","physical",4,"stups",NA,NA,"have very long wings",0.88
27,1821,"implied_prevalence","diet",5,"cheebas",NA,NA,"eat garbage",0.93
27,1753,"implied_prevalence","disease_other",6,"zoovs",NA,NA,"carry Lyme disease",0.93
27,1911,"implied_prevalence","habitat",7,"dorbs",NA,NA,"live in urban areas",0.93
27,1841,"implied_prevalence","diet",8,"krivels",NA,NA,"eat candy wrappers",0.95
27,1503,"implied_prevalence","behavior",9,"crullets",NA,NA,"perform in the circus",0.9
27,1572,"implied_prevalence","physical",10,"dobles",NA,NA,"live to be a hundred years old",0.89
27,1721,"implied_prevalence","behavior_aggressive",11,"taifels",NA,NA,"torture other animals",0.94
27,1633,"implied_prevalence","physical",12,"reesles",NA,NA,"have an exquisite sense of smell",0.89
27,2279,"implied_prevalence","reproduction",13,"daiths",NA,NA,"have dozens of sexual partners",0.87
27,2657,"implied_prevalence","disease_self",14,"feps",NA,NA,"have strange genetic mutations",0.94
27,1873,"implied_prevalence","behavior",15,"sapers",NA,NA,"do handstands to scare off predators",0.94
27,1682,"implied_prevalence","psychological",16,"grinks",NA,NA,"develop phobias",0.97
27,1912,"implied_prevalence","behavior_aggressive",17,"glippets",NA,NA,"get in fights with other animals",0.95
27,3464,"implied_prevalence","behavior",18,"wugs",NA,NA,"sleep during the day",0.94
27,2200,"implied_prevalence","disease_other",19,"thups",NA,NA,"carry malaria",0.91
27,1950,"implied_prevalence","diet",20,"luzaks",NA,NA,"eat human food",0.94
27,1602,"implied_prevalence","physical",21,"ollers",NA,NA,"have brown fur",0.91
27,1901,"implied_prevalence","psychological",22,"morseths",NA,NA,"have personalities",0.9
27,1683,"implied_prevalence","psychological",23,"kweps",NA,NA,"are afraid of loud noises",0.91
27,1772,"implied_prevalence","behavior",24,"zorbs",NA,NA,"ride the subway",0.93
27,1752,"implied_prevalence","behavior_aggressive",25,"plovs",NA,NA,"steal farmers&quotechar crops",0.89
27,1822,"implied_prevalence","physical",26,"ludinos",NA,NA,"live to be twenty years old",0.92
27,2469,"implied_prevalence","psychological",27,"lorches",NA,NA,"experience emotions",0.91
27,1753,"implied_prevalence","disease_self",28,"trufts",NA,NA,"get addicted to nicotine",0.96
27,1592,"implied_prevalence","diet",29,"ackles",NA,NA,"drink soda",0.87
27,1563,"implied_prevalence","diet",30,"frams",NA,NA,"fish in the Hudson River",0.82
27,1722,"implied_prevalence","physical",31,"elleps",NA,NA,"have intensely beautiful feathers",0.96
27,1753,"implied_prevalence","behavior_aggressive",32,"blins",NA,NA,"pound their chests to display dominance",0.9
27,2200,"implied_prevalence","reproduction",33,"fendles",NA,NA,"have a menstrual cycle",0.94
27,1932,"implied_prevalence","psychological",34,"moxes",NA,NA,"know how to open doors",0.88
27,2086,"implied_prevalence","diet",35,"pangolins",NA,NA,"eat people",0.77
27,2001,"implied_prevalence","behavior",36,"kazzes",NA,NA,"use tools",0.79
28,13009,"implied_prevalence","physical",1,"crullets",NA,NA,"live to be a hundred years old",0.89
28,3487,"implied_prevalence","disease_self",2,"cheebas",NA,NA,"go bald",0.31
28,5374,"implied_prevalence","disease_self",3,"ollers",NA,NA,"develop back problems",0.41
28,2718,"implied_prevalence","physical",4,"daiths",NA,NA,"have spots",0.14
28,4972,"implied_prevalence","physical",5,"frams",NA,NA,"have very long wings",0.78
28,2618,"implied_prevalence","diet",6,"stups",NA,NA,"cannibalize each other",0.58
28,3376,"implied_prevalence","behavior",7,"reesles",NA,NA,"perform in the circus",0.46
28,2350,"implied_prevalence","diet",8,"elleps",NA,NA,"eat candy wrappers",0.71
28,2795,"implied_prevalence","psychological",9,"moxes",NA,NA,"experience empathy",0.56
28,8446,"implied_prevalence","psychological",10,"lorches",NA,NA,"know when earthquakes are about to happen",0.63
28,4319,"implied_prevalence","behavior_aggressive",11,"ludinos",NA,NA,"get in fights with other animals",0.28
28,2042,"implied_prevalence","disease_self",12,"luzaks",NA,NA,"get dandruff",0.33
28,2208,"implied_prevalence","habitat",13,"taifels",NA,NA,"live in the hulls of sea vessels",0.62
28,2662,"implied_prevalence","disease_self",14,"dorbs",NA,NA,"get addicted to nicotine",0.25
28,1854,"implied_prevalence","diet",15,"zoovs",NA,NA,"fish in the Hudson River",0.35
28,2522,"implied_prevalence","reproduction",16,"wugs",NA,NA,"attract mates by secreting pheromones",0.62
28,3663,"implied_prevalence","diet",17,"kweps",NA,NA,"eat human food",0.46
28,2497,"implied_prevalence","behavior_aggressive",18,"blins",NA,NA,"attack hikers",0.36
28,3989,"implied_prevalence","behavior",19,"kazzes",NA,NA,"sleep during the day",0.57
28,3354,"implied_prevalence","behavior_aggressive",20,"dunkels",NA,NA,"carry out premeditated murder",0.32
28,2358,"implied_prevalence","behavior_aggressive",21,"fendles",NA,NA,"capture other animals&quotechar territory",0.35
28,3048,"implied_prevalence","diet",22,"javs",NA,NA,"eat grass",0.56
28,2993,"implied_prevalence","reproduction",23,"krivels",NA,NA,"give birth underwater",0.5
28,2459,"implied_prevalence","diet",24,"ackles",NA,NA,"eat insects",0.24
28,10252,"implied_prevalence","disease_self",25,"zorbs",NA,NA,"have strange genetic mutations",0.36
28,3849,"implied_prevalence","psychological",26,"pangolins",NA,NA,"know how to ride bicycles",0.42
28,2702,"implied_prevalence","reproduction",27,"glippets",NA,NA,"lay eggs without needing fertilization",0.22
28,3289,"implied_prevalence","diet",28,"feps",NA,NA,"feed on the carcasses of dead animals",0.47
28,2804,"implied_prevalence","physical",29,"dobles",NA,NA,"have brown fur",0.29
28,4196,"implied_prevalence","habitat",30,"thups",NA,NA,"live in trees",0.33
28,3652,"implied_prevalence","behavior_aggressive",31,"plovs",NA,NA,"steal farmers&quotechar crops",0.43
28,2538,"implied_prevalence","behavior",32,"mooks",NA,NA,"play with bottlecaps",0.55
28,1986,"implied_prevalence","disease_self",33,"grinks",NA,NA,"lose their teeth",0.28
28,4030,"implied_prevalence","habitat",34,"sapers",NA,NA,"live in high-rise buildings",0.42
28,2836,"implied_prevalence","reproduction",35,"trufts",NA,NA,"have dozens of sexual partners",0.32
28,4233,"implied_prevalence","diet",36,"morseths",NA,NA,"eat cannabis",0.29
28,22797,"explain_responses","reproduction",1,"glippets","seemed it would be rarer",0.22,"lay eggs without needing fertilization",0.09
28,19340,"explain_responses","behavior_aggressive",2,"ludinos","sounds like enough to get a reputation",0.28,"get in fights with other animals",0.28
28,14547,"explain_responses","disease_self",3,"zorbs","may be high",0.36,"have strange genetic mutations",0.22
28,33629,"explain_responses","behavior_aggressive",4,"fendles","seems right",0.35,"capture other animals&quotechar territory",0.35
28,17318,"explain_responses","habitat",5,"sapers","no",0.42,"live in high-rise buildings",0.42
29,7648,"implied_prevalence","physical",1,"cheebas",NA,NA,"have very long wings",1
29,5110,"implied_prevalence","behavior",2,"javs",NA,NA,"sleep during the day",0.97
29,5052,"implied_prevalence","behavior",3,"stups",NA,NA,"do handstands to scare off predators",0.21
29,5072,"implied_prevalence","behavior",4,"fendles",NA,NA,"fly into building windows",0.35
29,3624,"implied_prevalence","psychological",5,"wugs",NA,NA,"know when earthquakes are about to happen",0.22
29,3296,"implied_prevalence","behavior_aggressive",6,"morseths",NA,NA,"attack hikers",0.13
29,4370,"implied_prevalence","reproduction",7,"thups",NA,NA,"lay eggs in other birds&quotechar nests",0.68
29,3732,"implied_prevalence","habitat",8,"trufts",NA,NA,"live in the hulls of sea vessels",0.36
29,5288,"implied_prevalence","physical",9,"ludinos",NA,NA,"have brown fur",0.43
29,3632,"implied_prevalence","disease_self",10,"plovs",NA,NA,"get cancer",0.67
29,3362,"implied_prevalence","diet",11,"frams",NA,NA,"fish in the Hudson River",0.59
29,6578,"implied_prevalence","behavior_aggressive",12,"taifels",NA,NA,"get in fights with other animals",1
29,2824,"implied_prevalence","behavior_aggressive",13,"dobles",NA,NA,"torture other animals",0.27
29,2602,"implied_prevalence","diet",14,"moxes",NA,NA,"eat insects",1
29,2956,"implied_prevalence","behavior",15,"dunkels",NA,NA,"swim in shallow pools",1
29,3638,"implied_prevalence","behavior",16,"grinks",NA,NA,"like to cuddle",1
29,2964,"implied_prevalence","behavior",17,"ackles",NA,NA,"use tools",1
29,3054,"implied_prevalence","reproduction",18,"mooks",NA,NA,"give birth underwater",1
29,3574,"implied_prevalence","physical",19,"glippets",NA,NA,"have an exquisite sense of smell",0.97
29,2314,"implied_prevalence","diet",20,"zoovs",NA,NA,"eat grass",1
29,2980,"implied_prevalence","diet",21,"blins",NA,NA,"drink soda",0.21
29,5878,"implied_prevalence","disease_self",22,"ollers",NA,NA,"have strange genetic mutations",0.71
29,2962,"implied_prevalence","reproduction",23,"krivels",NA,NA,"lay eggs without needing fertilization",1
29,2246,"implied_prevalence","diet",24,"feps",NA,NA,"eat garbage",0.56
29,2452,"implied_prevalence","psychological",25,"elleps",NA,NA,"know how to ride bicycles",0.34
29,3240,"implied_prevalence","psychological",26,"lorches",NA,NA,"are intelligent",0.89
29,2548,"implied_prevalence","diet",27,"sapers",NA,NA,"drink alcohol left behind by tourists",0.15
29,3256,"implied_prevalence","reproduction",28,"crullets",NA,NA,"attract mates by secreting pheromones",1
29,6426,"implied_prevalence","behavior_aggressive",29,"reesles",NA,NA,"steal farmers&quotechar crops",0.26
29,2412,"implied_prevalence","diet",30,"daiths",NA,NA,"eat candy wrappers",0.11
29,2682,"implied_prevalence","psychological",31,"zorbs",NA,NA,"experience emotions",1
29,3854,"implied_prevalence","physical",32,"kweps",NA,NA,"have intensely beautiful feathers",0.81
29,2166,"implied_prevalence","reproduction",33,"pangolins",NA,NA,"get erections",1
29,2220,"implied_prevalence","disease_self",34,"kazzes",NA,NA,"get dandruff",1
29,2102,"implied_prevalence","psychological",35,"luzaks",NA,NA,"mourn their dead",1
29,2434,"implied_prevalence","disease_self",36,"dorbs",NA,NA,"have seizures",0.65
29,39288,"explain_responses","behavior",1,"stups","It just seems like an odd thing that most probably don&quotechart do.",0.21,"do handstands to scare off predators",0.22
29,34908,"explain_responses","habitat",2,"trufts","There aren&quotechart sea vessels everywhere and certain haven&quotechart always been so I&quotecharm sure some live there now but they aren&quotechart exclusive to them.",0.36,"live in the hulls of sea vessels",0.36
29,20774,"explain_responses","behavior",3,"fendles","If they live in places without building windows, then they won&quotechart fly into them.",0.35,"fly into building windows",0.35
29,25126,"explain_responses","psychological",4,"wugs","I just guessed on this one. Though I&quotecharm sure if some can then they likely all can.",0.22,"know when earthquakes are about to happen",1
29,16504,"explain_responses","physical",5,"ludinos","It&quotechars doubtful they ALL have brown fur.",0.43,"have brown fur",0.31
30,8427,"implied_prevalence","behavior",1,"thups",NA,NA,"fly into building windows",0.78
30,6216,"implied_prevalence","reproduction",2,"moxes",NA,NA,"lay eggs in other birds&quotechar nests",0.76
30,19452,"implied_prevalence","habitat",3,"kazzes",NA,NA,"live in urban areas",0.99
30,5176,"implied_prevalence","reproduction",4,"ludinos",NA,NA,"lay eggs without needing fertilization",0.92
30,4165,"implied_prevalence","psychological",5,"dobles",NA,NA,"mourn their dead",0.95
30,8126,"implied_prevalence","psychological",6,"morseths",NA,NA,"experience empathy",0.76
30,5314,"implied_prevalence","disease_other",7,"frams",NA,NA,"transmit HIV",0.58
30,6260,"implied_prevalence","behavior_aggressive",8,"glippets",NA,NA,"pound their chests to display dominance",0.56
30,4757,"implied_prevalence","physical",9,"dunkels",NA,NA,"have very long wings",0.67
30,4608,"implied_prevalence","behavior_aggressive",10,"crullets",NA,NA,"attack hikers",0.69
30,5886,"implied_prevalence","diet",11,"luzaks",NA,NA,"eat garbage",0.92
30,4082,"implied_prevalence","habitat",12,"grinks",NA,NA,"live in trees",0.94
30,5902,"implied_prevalence","psychological",13,"fendles",NA,NA,"are intelligent",0.91
30,4173,"implied_prevalence","reproduction",14,"javs",NA,NA,"get erections",0.98
30,6525,"implied_prevalence","diet",15,"zorbs",NA,NA,"fish in the Hudson River",0.84
30,8344,"implied_prevalence","psychological",16,"wugs",NA,NA,"know how to open doors",0.99
30,5933,"implied_prevalence","disease_self",17,"reesles",NA,NA,"have strange genetic mutations",0.84
30,8010,"implied_prevalence","reproduction",18,"pangolins",NA,NA,"have dozens of sexual partners",0.98
30,3185,"implied_prevalence","behavior",19,"daiths",NA,NA,"like to cuddle",0.92
30,3216,"implied_prevalence","behavior",20,"sapers",NA,NA,"perform in the circus",0.92
30,4745,"implied_prevalence","behavior",21,"taifels",NA,NA,"chase their tails",0.96
30,4085,"implied_prevalence","physical",22,"ollers",NA,NA,"have an exquisite sense of smell",0.94
30,2988,"implied_prevalence","behavior",23,"cheebas",NA,NA,"play with bottlecaps",0.95
