"workerid","rt","trial_type","property_type","trial_num","category","explanation","original_response","property","response"
51,1787,"implied_prevalence","behavior_aggressive",12,"krivels",NA,NA,"torture other animals",0.69
51,1749,"implied_prevalence","reproduction",13,"ackles",NA,NA,"lay eggs in other birds&quotechar nests",0.6
51,1923,"implied_prevalence","behavior_aggressive",14,"blins",NA,NA,"attack hikers",0.8
51,1702,"implied_prevalence","diet",15,"luzaks",NA,NA,"eat garbage",0.57
51,1718,"implied_prevalence","behavior",16,"taifels",NA,NA,"sing beautiful songs",0.37
51,2845,"implied_prevalence","psychological",17,"mooks",NA,NA,"are afraid of loud noises",0.75
51,1736,"implied_prevalence","physical",18,"reesles",NA,NA,"have an exquisite sense of smell",0.64
51,1824,"implied_prevalence","disease_other",19,"elleps",NA,NA,"carry Lyme disease",0.77
51,1973,"implied_prevalence","disease_self",20,"dorbs",NA,NA,"have seizures",0.8
51,70765,"implied_prevalence","reproduction",21,"kweps",NA,NA,"give birth underwater",0.74
51,31421,"implied_prevalence","physical",22,"cheebas",NA,NA,"have intensely beautiful feathers",0.76
51,2559,"implied_prevalence","reproduction",23,"wugs",NA,NA,"have a menstrual cycle",0.73
51,28492,"implied_prevalence","behavior",24,"morseths",NA,NA,"ride the subway",0.48
51,5641,"implied_prevalence","diet",25,"thups",NA,NA,"feed on the carcasses of dead animals",0.56
51,2244,"implied_prevalence","diet",26,"kazzes",NA,NA,"fish in the Hudson River",0.78
51,3135,"implied_prevalence","diet",27,"trufts",NA,NA,"eat people",0.51
51,2528,"implied_prevalence","habitat",28,"feps",NA,NA,"live in the hulls of sea vessels",0.75
51,1865,"implied_prevalence","psychological",29,"ollers",NA,NA,"have personalities",0.49
51,3323,"implied_prevalence","psychological",30,"sapers",NA,NA,"know when earthquakes are about to happen",0.88
51,9222,"implied_prevalence","diet",31,"lorches",NA,NA,"eat insects",0.54
51,2945,"implied_prevalence","disease_self",32,"zoovs",NA,NA,"have strange genetic mutations",0.65
51,30932,"implied_prevalence","behavior",33,"daiths",NA,NA,"fly into building windows",0.76
51,1954,"implied_prevalence","reproduction",34,"ludinos",NA,NA,"attract mates by secreting pheromones",0.49
51,1959,"implied_prevalence","habitat",35,"grinks",NA,NA,"live in high-rise buildings",0.69
51,39260,"explain_responses","psychological",1,"ollers","I made it based on the information provided.",0.49,"have personalities",0.98
51,22402,"explain_responses","reproduction",2,"ludinos","N/A",0.49,"attract mates by secreting pheromones",0.71
51,9132,"explain_responses","behavior",3,"dunkels","N/A",0.42,"do handstands to scare off predators",0.89
51,7109,"explain_responses","behavior",4,"morseths","N/A",0.48,"ride the subway",0.93
51,5637,"explain_responses","behavior",5,"taifels","N/A",0.37,"sing beautiful songs",0.38
52,15694,"implied_prevalence","behavior",1,"luzaks",NA,NA,"like to cuddle",0.99
52,16696,"implied_prevalence","physical",2,"moxes",NA,NA,"have brown fur",1
52,6985,"implied_prevalence","disease_self",3,"zoovs",NA,NA,"lose their teeth",1
52,11080,"implied_prevalence","psychological",4,"ludinos",NA,NA,"experience emotions",1
52,6327,"implied_prevalence","reproduction",5,"dobles",NA,NA,"give birth underwater",1
52,10081,"implied_prevalence","psychological",6,"morseths",NA,NA,"have personalities",1
52,6623,"implied_prevalence","psychological",7,"taifels",NA,NA,"know how to open doors",1
52,10396,"implied_prevalence","behavior_aggressive",8,"ackles",NA,NA,"pound their chests to display dominance",1
52,8335,"implied_prevalence","behavior",9,"elleps",NA,NA,"fly into building windows",1
52,11869,"implied_prevalence","physical",10,"dunkels",NA,NA,"live to be a hundred years old",1
52,7818,"implied_prevalence","reproduction",11,"kazzes",NA,NA,"have dozens of sexual partners",1
52,9024,"implied_prevalence","psychological",12,"ollers",NA,NA,"experience empathy",1
52,8762,"implied_prevalence","diet",13,"dorbs",NA,NA,"eat cannabis",1
52,12462,"implied_prevalence","psychological",14,"reesles",NA,NA,"develop phobias",0.94
52,5412,"implied_prevalence","behavior_aggressive",15,"fendles",NA,NA,"torture other animals",1
52,7278,"implied_prevalence","disease_self",16,"stups",NA,NA,"have strange genetic mutations",0.92
52,6194,"implied_prevalence","diet",17,"grinks",NA,NA,"eat grass",1
52,7595,"implied_prevalence","habitat",18,"lorches",NA,NA,"live in the hulls of sea vessels",1
52,6754,"implied_prevalence","diet",19,"javs",NA,NA,"eat candy wrappers",0.89
52,9005,"implied_prevalence","disease_other",20,"thups",NA,NA,"carry malaria",0.9
52,7882,"implied_prevalence","behavior",21,"daiths",NA,NA,"play with bottlecaps",0.97
52,9110,"implied_prevalence","disease_self",22,"krivels",NA,NA,"get dandruff",0.94
52,8705,"implied_prevalence","physical",23,"frams",NA,NA,"live to be twenty years old",0.99
52,7107,"implied_prevalence","behavior",24,"wugs",NA,NA,"sleep during the day",1
52,4988,"implied_prevalence","disease_other",25,"mooks",NA,NA,"transmit HIV",0.92
52,8427,"implied_prevalence","behavior",26,"feps",NA,NA,"sing beautiful songs",0.97
52,12317,"implied_prevalence","reproduction",27,"sapers",NA,NA,"have a menstrual cycle",0.51
52,13331,"implied_prevalence","habitat",28,"cheebas",NA,NA,"live in high-rise buildings",0.96
52,9337,"implied_prevalence","psychological",29,"blins",NA,NA,"mourn their dead",1
52,6380,"implied_prevalence","habitat",30,"zorbs",NA,NA,"live in zoos",0.92
52,7706,"implied_prevalence","behavior",31,"crullets",NA,NA,"swim in shallow pools",0.9
52,12555,"implied_prevalence","diet",32,"kweps",NA,NA,"drink soda",0.87
52,6260,"implied_prevalence","disease_self",33,"glippets",NA,NA,"get cancer",0.75
52,14934,"implied_prevalence","psychological",34,"trufts",NA,NA,"are afraid of loud noises",1
52,7733,"implied_prevalence","diet",35,"plovs",NA,NA,"cannibalize each other",0.89
53,16767,"implied_prevalence","reproduction",1,"stups",NA,NA,"lay eggs without needing fertilization",1
53,9871,"implied_prevalence","disease_self",2,"ackles",NA,NA,"go bald",1
53,3504,"implied_prevalence","behavior",3,"dunkels",NA,NA,"like to cuddle",0.78
53,6936,"implied_prevalence","diet",4,"glippets",NA,NA,"eat candy wrappers",0.88
53,6551,"implied_prevalence","physical",5,"luzaks",NA,NA,"have very long wings",1
53,11000,"implied_prevalence","physical",6,"javs",NA,NA,"live to be five hundred years old",0.59
53,7095,"implied_prevalence","behavior_aggressive",7,"daiths",NA,NA,"hunt other animals",1
53,6808,"implied_prevalence","behavior",8,"fendles",NA,NA,"do handstands to scare off predators",0.77
53,4840,"implied_prevalence","psychological",9,"zorbs",NA,NA,"know when earthquakes are about to happen",0.85
53,10297,"implied_prevalence","behavior",10,"feps",NA,NA,"sleep during the day",0.82
53,9671,"implied_prevalence","reproduction",11,"reesles",NA,NA,"give birth underwater",0.99
53,5632,"implied_prevalence","reproduction",12,"kazzes",NA,NA,"lay eggs in other birds&quotechar nests",0.83
53,6055,"implied_prevalence","disease_self",13,"plovs",NA,NA,"lose their teeth",1
53,4609,"implied_prevalence","behavior_aggressive",14,"cheebas",NA,NA,"attack hikers",0.51
53,10242,"implied_prevalence","habitat",15,"morseths",NA,NA,"live in zoos",0.55
53,3743,"implied_prevalence","psychological",16,"dobles",NA,NA,"are afraid of dogs",0.76
53,4071,"implied_prevalence","diet",17,"thups",NA,NA,"eat grass",0.9
53,4926,"implied_prevalence","physical",18,"grinks",NA,NA,"live to be twenty years old",0.74
53,4050,"implied_prevalence","disease_self",19,"crullets",NA,NA,"get cancer",0.4
53,10568,"implied_prevalence","diet",20,"kweps",NA,NA,"fish in the Hudson River",0.44
53,3559,"implied_prevalence","disease_self",21,"zoovs",NA,NA,"have seizures",0.57
53,2961,"implied_prevalence","behavior",22,"ludinos",NA,NA,"sing beautiful songs",0.69
53,3942,"implied_prevalence","diet",23,"ollers",NA,NA,"eat people",0.35
53,3041,"implied_prevalence","diet",24,"elleps",NA,NA,"eat insects",0.77
53,3839,"implied_prevalence","habitat",25,"trufts",NA,NA,"live in high-rise buildings",0.24
53,3416,"implied_prevalence","behavior_aggressive",26,"frams",NA,NA,"get in fights with other animals",0.62
53,6219,"implied_prevalence","reproduction",27,"moxes",NA,NA,"get erections",0.67
53,2774,"implied_prevalence","disease_self",28,"mooks",NA,NA,"get addicted to nicotine",0.36
53,3347,"implied_prevalence","behavior",29,"wugs",NA,NA,"use tools",0.34
53,3627,"implied_prevalence","psychological",30,"taifels",NA,NA,"know how to open doors",0.23
53,2306,"implied_prevalence","diet",31,"lorches",NA,NA,"drink soda",0.52
53,3448,"implied_prevalence","reproduction",32,"blins",NA,NA,"have a menstrual cycle",0.67
53,2951,"implied_prevalence","psychological",33,"krivels",NA,NA,"mourn their dead",0.76
53,3321,"implied_prevalence","physical",34,"dorbs",NA,NA,"have brown fur",0.93
53,3887,"implied_prevalence","diet",35,"sapers",NA,NA,"drink alcohol left behind by tourists",0.3
53,41064,"explain_responses","disease_self",1,"crullets","I think that some get cancer, but not all, so I thought it wouldn&quotechart be an extremely high number.",0.4,"get cancer",0.4
53,37632,"explain_responses","habitat",2,"trufts","I don&quotechart think a high number of trufts could live in a high-rise building, as it&quotechars very specific. I would think many would have to find somewhere else to live.",0.24,"live in high-rise buildings",0.24
53,29228,"explain_responses","diet",3,"sapers","I didn&quotechart think many would have the opportunity to do this, even if they like to do it.",0.3,"drink alcohol left behind by tourists",0.3
53,24720,"explain_responses","behavior",4,"wugs","It seemed a strange thing they could do, so I felt many wouldn&quotechart be able to do it.",0.34,"use tools",0.34
53,23576,"explain_responses","disease_self",5,"mooks","I wasn&quotechart sure how they would have the chance to get addicted to nicotine, as it would seem hard. ",0.36,"get addicted to nicotine",0.36
54,4728,"implied_prevalence","diet",1,"cheebas",NA,NA,"eat grass",0.62
54,3745,"implied_prevalence","behavior",2,"feps",NA,NA,"swim in shallow pools",0.83
54,3382,"implied_prevalence","behavior_aggressive",3,"zoovs",NA,NA,"capture other animals&quotechar territory",0.37
54,2284,"implied_prevalence","physical",4,"wugs",NA,NA,"have intensely beautiful feathers",0.58
54,5155,"implied_prevalence","habitat",5,"javs",NA,NA,"live in trees",0.69
54,2947,"implied_prevalence","diet",6,"elleps",NA,NA,"eat garbage",0.21
54,4583,"implied_prevalence","behavior",7,"thups",NA,NA,"do handstands to scare off predators",0.33
54,5068,"implied_prevalence","behavior_aggressive",8,"stups",NA,NA,"torture other animals",0.23
54,2611,"implied_prevalence","physical",9,"daiths",NA,NA,"live to be five hundred years old",0.78
54,3349,"implied_prevalence","behavior",10,"ackles",NA,NA,"chase their tails",0.69
54,2887,"implied_prevalence","behavior",11,"reesles",NA,NA,"like to cuddle",0.91
54,3314,"implied_prevalence","diet",12,"kweps",NA,NA,"eat insects",0.71
54,3772,"implied_prevalence","reproduction",13,"grinks",NA,NA,"have a menstrual cycle",0.61
54,4463,"implied_prevalence","psychological",14,"lorches",NA,NA,"know when earthquakes are about to happen",0.37
54,2454,"implied_prevalence","behavior_aggressive",15,"taifels",NA,NA,"get in fights with other animals",0.8
54,2590,"implied_prevalence","disease_self",16,"kazzes",NA,NA,"lose their teeth",0.99
54,3928,"implied_prevalence","reproduction",17,"dorbs",NA,NA,"lay eggs without needing fertilization",0.53
54,2478,"implied_prevalence","diet",18,"trufts",NA,NA,"fish in the Hudson River",0.79
54,5221,"implied_prevalence","behavior",19,"crullets",NA,NA,"sing beautiful songs",0.97
54,3709,"implied_prevalence","physical",20,"plovs",NA,NA,"have an exquisite sense of smell",0.48
54,1987,"implied_prevalence","behavior",21,"moxes",NA,NA,"perform in the circus",0.61
54,3035,"implied_prevalence","psychological",22,"ollers",NA,NA,"experience empathy",0.44
54,3186,"implied_prevalence","disease_other",23,"glippets",NA,NA,"transmit HIV",0.22
54,2986,"implied_prevalence","psychological",24,"dobles",NA,NA,"develop phobias",0.46
54,2041,"implied_prevalence","psychological",25,"blins",NA,NA,"know how to open doors",0.75
54,3457,"implied_prevalence","habitat",26,"sapers",NA,NA,"live in zoos",0.36
54,1361,"implied_prevalence","physical",27,"ludinos",NA,NA,"have very long wings",0.63
54,1850,"implied_prevalence","diet",28,"dunkels",NA,NA,"drink soda",0.15
54,1715,"implied_prevalence","habitat",29,"mooks",NA,NA,"live in high-rise buildings",0.49
54,1425,"implied_prevalence","behavior_aggressive",30,"morseths",NA,NA,"pound their chests to display dominance",0.71
54,2159,"implied_prevalence","disease_self",31,"fendles",NA,NA,"go bald",0.88
54,1749,"implied_prevalence","reproduction",32,"zorbs",NA,NA,"give birth underwater",0.39
54,1062,"implied_prevalence","psychological",33,"luzaks",NA,NA,"know how to ride bicycles",0.52
54,3039,"implied_prevalence","disease_other",34,"frams",NA,NA,"carry Lyme disease",0.21
54,1458,"implied_prevalence","disease_other",35,"krivels",NA,NA,"carry malaria",0.58
54,19270,"explain_responses","physical",1,"plovs","plov sounds like a plant",0.48,"have an exquisite sense of smell",0.53
54,22736,"explain_responses","diet",2,"elleps","i think elleps are like elepahnts so they would not eat  trasbg",0.21,"eat garbage",0.66
54,25865,"explain_responses","behavior_aggressive",3,"stups","I dont like to think anything tortures anything",0.23,"torture other animals",0.85
54,16002,"explain_responses","disease_other",4,"frams","i dont like to think anything could do that",0.21,"carry Lyme disease",0.93
54,17348,"explain_responses","reproduction",5,"zorbs","zorbs  sound like a bubble fish",0.39,"give birth underwater",1
55,15142,"implied_prevalence","disease_other",1,"blins",NA,NA,"transmit HIV",1
55,9593,"implied_prevalence","behavior",2,"ackles",NA,NA,"like to cuddle",0.8
55,10933,"implied_prevalence","diet",3,"mooks",NA,NA,"fish in the Hudson River",1
55,8315,"implied_prevalence","physical",4,"crullets",NA,NA,"live to be twenty years old",0.9
55,8331,"implied_prevalence","psychological",5,"fendles",NA,NA,"know how to open doors",1
55,5601,"implied_prevalence","behavior",6,"daiths",NA,NA,"sleep during the day",1
55,4508,"implied_prevalence","diet",7,"dunkels",NA,NA,"eat human food",1
55,6555,"implied_prevalence","physical",8,"moxes",NA,NA,"live to be five hundred years old",0.9
55,7788,"implied_prevalence","reproduction",9,"zoovs",NA,NA,"have dozens of sexual partners",0.95
55,7881,"implied_prevalence","behavior_aggressive",10,"javs",NA,NA,"get in fights with other animals",0.9
55,5245,"implied_prevalence","disease_self",11,"ollers",NA,NA,"go bald",1
55,4558,"implied_prevalence","disease_self",12,"thups",NA,NA,"lose their teeth",1
55,6084,"implied_prevalence","reproduction",13,"frams",NA,NA,"get erections",1
55,4504,"implied_prevalence","physical",14,"wugs",NA,NA,"have four legs",1
55,8825,"implied_prevalence","psychological",15,"cheebas",NA,NA,"know when earthquakes are about to happen",0.97
55,4786,"implied_prevalence","reproduction",16,"stups",NA,NA,"give birth underwater",1
55,5676,"implied_prevalence","behavior_aggressive",17,"zorbs",NA,NA,"hunt other animals",0.97
55,6075,"implied_prevalence","diet",18,"grinks",NA,NA,"eat garbage",1
55,6216,"implied_prevalence","diet",19,"feps",NA,NA,"eat cannabis",1
55,6133,"implied_prevalence","reproduction",20,"dobles",NA,NA,"have a menstrual cycle",0.5
55,10417,"implied_prevalence","behavior",21,"dorbs",NA,NA,"perform in the circus",0.5
55,7787,"implied_prevalence","disease_other",22,"trufts",NA,NA,"carry malaria",0.75
55,8577,"implied_prevalence","psychological",23,"sapers",NA,NA,"develop phobias",0.5
55,5447,"implied_prevalence","behavior",24,"krivels",NA,NA,"swim in shallow pools",0.8
55,6295,"implied_prevalence","physical",25,"kazzes",NA,NA,"have intensely beautiful feathers",0.49
55,8672,"implied_prevalence","behavior_aggressive",26,"glippets",NA,NA,"attack hikers",0.75
55,4533,"implied_prevalence","psychological",27,"taifels",NA,NA,"have personalities",1
55,6470,"implied_prevalence","disease_self",28,"kweps",NA,NA,"have strange genetic mutations",0.5
55,5985,"implied_prevalence","behavior",29,"reesles",NA,NA,"ride the subway",0.5
55,9992,"implied_prevalence","disease_self",30,"lorches",NA,NA,"get addicted to nicotine",0.4
55,3643,"implied_prevalence","psychological",31,"ludinos",NA,NA,"experience emotions",1
55,7534,"implied_prevalence","disease_other",32,"plovs",NA,NA,"carry Lyme disease",0.85
55,4555,"implied_prevalence","diet",33,"luzaks",NA,NA,"eat grass",1
55,6217,"implied_prevalence","behavior_aggressive",34,"morseths",NA,NA,"carry out premeditated murder",0.09
