"workerid","rt","trial_type","property","trial_num","experimentResults","missing","explanation","n_data","condition","distribution","property_type","response","category"
58,221365,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 0, 23, 1, 0, 25, 21, 22, 30, u'?']",10,"The way it went, it seemed that the first three or so animals did not have any percentage that could detect earthquakes. And it seemed to increase after that. The average percentage was over twenty by the last few animals, so I figured the trend was strong that it would continue that way.",10,"prior","rare_weak","psychological",0.04,"N"
58,221365,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 0, 23, 1, 0, 25, 21, 22, 30, u'?']",10,"The way it went, it seemed that the first three or so animals did not have any percentage that could detect earthquakes. And it seemed to increase after that. The average percentage was over twenty by the last few animals, so I figured the trend was strong that it would continue that way.",10,"prior","rare_weak","psychological",0.23,"O"
59,261580,"prior_manipulation","know when earthquakes are about to happen",1,"[77, 74, 100, 75, 77, 99, 100, 73, 98, 100, u'?']",10,"Use the same percentage as the day before. Estimate about the same in the 70 and 90 some 100",10,"prior","strong_or_deterministic","psychological",0.75,"K"
59,261580,"prior_manipulation","know when earthquakes are about to happen",1,"[77, 74, 100, 75, 77, 99, 100, 73, 98, 100, u'?']",10,"Use the same percentage as the day before. Estimate about the same in the 70 and 90 some 100",10,"prior","strong_or_deterministic","psychological",0.71,"L"
59,261580,"prior_manipulation","know when earthquakes are about to happen",1,"[77, 74, 100, 75, 77, 99, 100, 73, 98, 100, u'?']",10,"Use the same percentage as the day before. Estimate about the same in the 70 and 90 some 100",10,"prior","strong_or_deterministic","psychological",0.73,"M"
59,261580,"prior_manipulation","know when earthquakes are about to happen",1,"[77, 74, 100, 75, 77, 99, 100, 73, 98, 100, u'?']",10,"Use the same percentage as the day before. Estimate about the same in the 70 and 90 some 100",10,"prior","strong_or_deterministic","psychological",0.95,"N"
59,261580,"prior_manipulation","know when earthquakes are about to happen",1,"[77, 74, 100, 75, 77, 99, 100, 73, 98, 100, u'?']",10,"Use the same percentage as the day before. Estimate about the same in the 70 and 90 some 100",10,"prior","strong_or_deterministic","psychological",0.9,"O"
60,203959,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 55, 20, 30, 80, 0, 95, 45, 5, 70, u'?']",10,"tried to follow the same type pattern as the others",10,"prior","uniform","psychological",0.32,"K"
60,203959,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 55, 20, 30, 80, 0, 95, 45, 5, 70, u'?']",10,"tried to follow the same type pattern as the others",10,"prior","uniform","psychological",0.09,"L"
60,203959,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 55, 20, 30, 80, 0, 95, 45, 5, 70, u'?']",10,"tried to follow the same type pattern as the others",10,"prior","uniform","psychological",0.71,"M"
60,203959,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 55, 20, 30, 80, 0, 95, 45, 5, 70, u'?']",10,"tried to follow the same type pattern as the others",10,"prior","uniform","psychological",0.5,"N"
60,203959,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 55, 20, 30, 80, 0, 95, 45, 5, 70, u'?']",10,"tried to follow the same type pattern as the others",10,"prior","uniform","psychological",0.14,"O"
61,279328,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 54, 48, 1, 51, 0, 49, 48, 0, 0, u'?']",10,"I just thought that these sounded good. ",10,"prior","rare_half","psychological",0.51,"K"
61,279328,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 54, 48, 1, 51, 0, 49, 48, 0, 0, u'?']",10,"I just thought that these sounded good. ",10,"prior","rare_half","psychological",0.07,"L"
61,279328,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 54, 48, 1, 51, 0, 49, 48, 0, 0, u'?']",10,"I just thought that these sounded good. ",10,"prior","rare_half","psychological",0.19,"M"
61,279328,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 54, 48, 1, 51, 0, 49, 48, 0, 0, u'?']",10,"I just thought that these sounded good. ",10,"prior","rare_half","psychological",0.04,"N"
61,279328,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 54, 48, 1, 51, 0, 49, 48, 0, 0, u'?']",10,"I just thought that these sounded good. ",10,"prior","rare_half","psychological",0.47,"O"
62,158382,"prior_manipulation","know when earthquakes are about to happen",1,"[73, 77, 23, 27, 73, 22, 74, 26, 24, 75, u'?']",10,"It seemed that 50% of the animals knew at the higher percentage in the 70&quotechars as opposed to the ones in the 20&quotechars range.",10,"prior","weak_or_strong","psychological",0.7,"K"
62,158382,"prior_manipulation","know when earthquakes are about to happen",1,"[73, 77, 23, 27, 73, 22, 74, 26, 24, 75, u'?']",10,"It seemed that 50% of the animals knew at the higher percentage in the 70&quotechars as opposed to the ones in the 20&quotechars range.",10,"prior","weak_or_strong","psychological",0.64,"L"
62,158382,"prior_manipulation","know when earthquakes are about to happen",1,"[73, 77, 23, 27, 73, 22, 74, 26, 24, 75, u'?']",10,"It seemed that 50% of the animals knew at the higher percentage in the 70&quotechars as opposed to the ones in the 20&quotechars range.",10,"prior","weak_or_strong","psychological",0.3,"M"
62,158382,"prior_manipulation","know when earthquakes are about to happen",1,"[73, 77, 23, 27, 73, 22, 74, 26, 24, 75, u'?']",10,"It seemed that 50% of the animals knew at the higher percentage in the 70&quotechars as opposed to the ones in the 20&quotechars range.",10,"prior","weak_or_strong","psychological",0.38,"N"
62,158382,"prior_manipulation","know when earthquakes are about to happen",1,"[73, 77, 23, 27, 73, 22, 74, 26, 24, 75, u'?']",10,"It seemed that 50% of the animals knew at the higher percentage in the 70&quotechars as opposed to the ones in the 20&quotechars range.",10,"prior","weak_or_strong","psychological",0.77,"O"
63,150021,"prior_manipulation","know when earthquakes are about to happen",1,"[48, 100, 45, 45, 100, 48, 100, 99, 51, 100, u'?']",10,"About half of the previous animals knew 100% of the time and the other half knew about 50% of the time",10,"prior","half_or_deterministic","psychological",0.48,"K"
63,150021,"prior_manipulation","know when earthquakes are about to happen",1,"[48, 100, 45, 45, 100, 48, 100, 99, 51, 100, u'?']",10,"About half of the previous animals knew 100% of the time and the other half knew about 50% of the time",10,"prior","half_or_deterministic","psychological",1,"L"
63,150021,"prior_manipulation","know when earthquakes are about to happen",1,"[48, 100, 45, 45, 100, 48, 100, 99, 51, 100, u'?']",10,"About half of the previous animals knew 100% of the time and the other half knew about 50% of the time",10,"prior","half_or_deterministic","psychological",1,"M"
63,150021,"prior_manipulation","know when earthquakes are about to happen",1,"[48, 100, 45, 45, 100, 48, 100, 99, 51, 100, u'?']",10,"About half of the previous animals knew 100% of the time and the other half knew about 50% of the time",10,"prior","half_or_deterministic","psychological",0.48,"N"
63,150021,"prior_manipulation","know when earthquakes are about to happen",1,"[48, 100, 45, 45, 100, 48, 100, 99, 51, 100, u'?']",10,"About half of the previous animals knew 100% of the time and the other half knew about 50% of the time",10,"prior","half_or_deterministic","psychological",0.47,"O"
64,196660,"prior_manipulation","know when earthquakes are about to happen",1,"[24, 75, 74, 23, 74, 26, 76, 25, 75, 23, u'?']",10,"It seemed like it was every other animal and the last one was 24%",10,"prior","weak_or_strong","psychological",0.82,"K"
64,196660,"prior_manipulation","know when earthquakes are about to happen",1,"[24, 75, 74, 23, 74, 26, 76, 25, 75, 23, u'?']",10,"It seemed like it was every other animal and the last one was 24%",10,"prior","weak_or_strong","psychological",0.25,"L"
64,196660,"prior_manipulation","know when earthquakes are about to happen",1,"[24, 75, 74, 23, 74, 26, 76, 25, 75, 23, u'?']",10,"It seemed like it was every other animal and the last one was 24%",10,"prior","weak_or_strong","psychological",0.81,"M"
64,196660,"prior_manipulation","know when earthquakes are about to happen",1,"[24, 75, 74, 23, 74, 26, 76, 25, 75, 23, u'?']",10,"It seemed like it was every other animal and the last one was 24%",10,"prior","weak_or_strong","psychological",0.24,"N"
64,196660,"prior_manipulation","know when earthquakes are about to happen",1,"[24, 75, 74, 23, 74, 26, 76, 25, 75, 23, u'?']",10,"It seemed like it was every other animal and the last one was 24%",10,"prior","weak_or_strong","psychological",0.79,"O"
65,114338,"prior_manipulation","know when earthquakes are about to happen",1,"[70, 55, 100, 45, 30, 80, 0, 5, 20, 95, u'?']",10,"Mostly just going off of the averages from the previous page. Most animals had a large chance of knowing when earthquakes were going to happen, but had sudden dips in %.",10,"prior","uniform","psychological",0.84,"K"
65,114338,"prior_manipulation","know when earthquakes are about to happen",1,"[70, 55, 100, 45, 30, 80, 0, 5, 20, 95, u'?']",10,"Mostly just going off of the averages from the previous page. Most animals had a large chance of knowing when earthquakes were going to happen, but had sudden dips in %.",10,"prior","uniform","psychological",0.67,"L"
65,114338,"prior_manipulation","know when earthquakes are about to happen",1,"[70, 55, 100, 45, 30, 80, 0, 5, 20, 95, u'?']",10,"Mostly just going off of the averages from the previous page. Most animals had a large chance of knowing when earthquakes were going to happen, but had sudden dips in %.",10,"prior","uniform","psychological",0.47,"M"
65,114338,"prior_manipulation","know when earthquakes are about to happen",1,"[70, 55, 100, 45, 30, 80, 0, 5, 20, 95, u'?']",10,"Mostly just going off of the averages from the previous page. Most animals had a large chance of knowing when earthquakes were going to happen, but had sudden dips in %.",10,"prior","uniform","psychological",0.68,"N"
65,114338,"prior_manipulation","know when earthquakes are about to happen",1,"[70, 55, 100, 45, 30, 80, 0, 5, 20, 95, u'?']",10,"Mostly just going off of the averages from the previous page. Most animals had a large chance of knowing when earthquakes were going to happen, but had sudden dips in %.",10,"prior","uniform","psychological",0.26,"O"
66,184840,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 26, 1, 28, 0, 22, 0, 0, 25, 25, u'?']",10,"Quite a few of them had 0% and the others were below 28% so most likely all of then will fall between 0% and 30%",10,"prior","rare_weak","psychological",0.15,"K"
66,184840,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 26, 1, 28, 0, 22, 0, 0, 25, 25, u'?']",10,"Quite a few of them had 0% and the others were below 28% so most likely all of then will fall between 0% and 30%",10,"prior","rare_weak","psychological",0.04,"L"
66,184840,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 26, 1, 28, 0, 22, 0, 0, 25, 25, u'?']",10,"Quite a few of them had 0% and the others were below 28% so most likely all of then will fall between 0% and 30%",10,"prior","rare_weak","psychological",0.12,"M"
66,184840,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 26, 1, 28, 0, 22, 0, 0, 25, 25, u'?']",10,"Quite a few of them had 0% and the others were below 28% so most likely all of then will fall between 0% and 30%",10,"prior","rare_weak","psychological",0.01,"N"
66,184840,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 26, 1, 28, 0, 22, 0, 0, 25, 25, u'?']",10,"Quite a few of them had 0% and the others were below 28% so most likely all of then will fall between 0% and 30%",10,"prior","rare_weak","psychological",0.19,"O"
67,74166,"prior_manipulation","know when earthquakes are about to happen",1,"[46, 26, 50, 29, 27, 21, 51, 24, 48, 53, u'?']",10,"I am basing this on the percentage of animals that we previously found that had this skill",10,"prior","weak_or_half","psychological",0.49,"K"
67,74166,"prior_manipulation","know when earthquakes are about to happen",1,"[46, 26, 50, 29, 27, 21, 51, 24, 48, 53, u'?']",10,"I am basing this on the percentage of animals that we previously found that had this skill",10,"prior","weak_or_half","psychological",0.22,"L"
67,74166,"prior_manipulation","know when earthquakes are about to happen",1,"[46, 26, 50, 29, 27, 21, 51, 24, 48, 53, u'?']",10,"I am basing this on the percentage of animals that we previously found that had this skill",10,"prior","weak_or_half","psychological",0.32,"M"
67,74166,"prior_manipulation","know when earthquakes are about to happen",1,"[46, 26, 50, 29, 27, 21, 51, 24, 48, 53, u'?']",10,"I am basing this on the percentage of animals that we previously found that had this skill",10,"prior","weak_or_half","psychological",0.45,"N"
67,74166,"prior_manipulation","know when earthquakes are about to happen",1,"[46, 26, 50, 29, 27, 21, 51, 24, 48, 53, u'?']",10,"I am basing this on the percentage of animals that we previously found that had this skill",10,"prior","weak_or_half","psychological",0.19,"O"
68,260799,"prior_manipulation","know when earthquakes are about to happen",1,"[46, 46, 52, 1, 49, 2, 0, 0, 51, 0, u'?']",10,"I based it on my memory/sensation of a pattern that had been seemingly established with the previous set of animals. Nothing beyond this, really.",10,"prior","rare_half","psychological",0,"K"
